aggregate_rating,city,index,price_range,name,location_url,url,average_cost_for_two,phone,timings,cuisines,address,rating_text,establishment,locality_verbose,votes,more_info,zipcode,locality,highlights,highlights_4/5_star,highlights_5_star_property,highlights_air_conditioned,highlights_all_day_breakfast,highlights_available_for_functions,highlights_axis_bank_-_dining_delights,highlights_board_games,highlights_breakfast,highlights_brunch,highlights_buffet,highlights_bulk_orders_accepted,highlights_cash,highlights_couple_entry_only,highlights_credit_card,highlights_dj,highlights_debit_card,highlights_delivery,highlights_desserts_and_bakes,highlights_digital_payments_accepted,highlights_dinner,highlights_disabled_friendly,highlights_family_friendly,highlights_free_parking,highlights_free_wifi,highlights_gaming_area,highlights_gluten_free_options,highlights_group_meal,highlights_halal,highlights_happy_hours,highlights_high_tea,highlights_home_delivery,highlights_indoor_seating,highlights_keto_options,highlights_kid_friendly,highlights_live_entertainment,highlights_live_music,highlights_live_sports_screening,highlights_low-intensity_music,highlights_lunch_menu,highlights_lunch,highlights_luxury_dining,highlights_mall_parking,highlights_no_alcohol_available,highlights_no_seating_available,highlights_outdoor_seating,highlights_party_music,highlights_pet_friendly,highlights_poolside,highlights_pre-ordering_required,highlights_private_dining_area_available,highlights_pure_veg,highlights_restroom_available,highlights_romantic_dining,highlights_rooftop,highlights_self_service,highlights_serves_alcohol,highlights_serves_cocktails,highlights_serves_jain_food,highlights_serves_non_veg,highlights_smoking_area,highlights_sneakpeek,highlights_sodexo,highlights_standing_tables,highlights_street_parking,highlights_subscription_available,highlights_sugar_free_options,highlights_table_reservation_not_required,highlights_table_booking_for_groups,highlights_table_booking_not_available,highlights_table_booking_recommended,highlights_table_reservation_required,highlights_takeaway_available,highlights_ticket_restaurant,highlights_unlimited_pizza,highlights_valet_parking_available,highlights_variable_menu,highlights_vegan_options,highlights_vegetarian_only,highlights_wheelchair_accessible,highlights_wifi,highlights_wine,highlights_work_friendly,highlights_
3.8,Ahmedabad,682,2.0,Maharishi Dhaba,https://www.google.com/maps/search/?api=1&query=Maharishi%20Dhaba%2C%20Shop%204%2C%20New%20York%20Tower%20B%2C%20Jain%20Derasar%2C%20Near%20Thaltej%20Chowkdi%2C%20Thaltej%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/maharishi-dhaba-thaltej?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,350,,"11:30am – 3pm, 6:30pm – 11pm (Mon-Sat),11am – 3pm, 6:30pm – 11pm (Sun)","North Indian, Chinese","Shop 4, New York Tower B, Jain Derasar, Near Thaltej Chowkdi, Thaltej, Ahmedabad",Good,['Bhojanalya'],"Thaltej, Ahmedabad",124.0,,0,Thaltej,"['Cash', 'Debit Card', 'Lunch', 'Dinner', 'Takeaway Available', 'Credit Card', 'Digital Payments Accepted', 'Pure Veg', 'Free Parking', 'Air Conditioned', 'Indoor Seating']",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.5,Ahmedabad,683,2.0,House Of Food,https://www.google.com/maps/search/?api=1&query=House%20Of%20Food%2C%204%2C%20Shop%20Alankar%20Complex%2C%20Near%20Old%20Railway%20Crossing%2C%20Mani%20Nagar%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/house-of-food-mani-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,400,,"11 AM to 11:30 PM (Mon-Fri), 11 AM to 12 Midnight (Sat-Sun)","North Indian, Fast Food","4, Shop Alankar Complex, Near Old Railway Crossing, Mani Nagar, Ahmedabad",Good,['Bhojanalya'],"Mani Nagar, Ahmedabad",53.0,,380008,Mani Nagar,"['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Digital Payments Accepted']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.6,Ahmedabad,684,1.0,Rekhaben Kathiyawadi Food,https://www.google.com/maps/search/?api=1&query=Rekhaben%20Kathiyawadi%20Food%2C%20Premchand%20Nagar%2C%20Bodakdev%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/rekhaben-kathiyawadi-food-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,300,,11 AM to 10 PM,North Indian,"Premchand Nagar, Bodakdev, Ahmedabad",Good,['Bhojanalya'],"Bodakdev, Ahmedabad",38.0,,,Bodakdev,"['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Indoor Seating']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.3,Ahmedabad,685,1.0,Shree Varudi Khodiyar,https://www.google.com/maps/search/?api=1&query=Shree%20Varudi%20Khodiyar%2C%20Sarkhej%20Gandhinagar%20Highways%2C%20Gota%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/shree-varudi-khodiyar-gota?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,250,,"10 AM to 3:30 PM, 7:30 PM to 11 PM","Gujarati, North Indian","Sarkhej Gandhinagar Highways, Gota, Ahmedabad",Average,['Bhojanalya'],"Gota, Ahmedabad",39.0,,,Gota,"['Cash', 'Lunch', 'Takeaway Available', 'Dinner', 'Indoor Seating']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.2,Ahmedabad,686,2.0,Rajputana Handi,https://www.google.com/maps/search/?api=1&query=Rajputana%20Handi%2C%20sutar%20karkhana%20teen%20rasta%2C%20nr%20gangotri%20hotel%2C%20galaxy%20road%2C%20naroda%2C%20ahmedabad.,https://www.zomato.com/ahmedabad/rajputana-handi-naroda?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,400,,"11 AM to 3 PM, 7 PM to 11:30 PM","Biryani, Roast Chicken","sutar karkhana teen rasta, nr gangotri hotel, galaxy road, naroda, ahmedabad.",Average,['Bhojanalya'],"Naroda, Ahmedabad",10.0,,,Naroda,"['Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Digital Payments Accepted']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.3,Ahmedabad,687,2.0,Shiv Om Food Centre,https://www.google.com/maps/search/?api=1&query=Shiv%20Om%20Food%20Centre%2C%207%2C%20Sarjan%20Arked%2C%20Near%20Satyam%20Complex%2C%20Science%20City%20Road%2C%20Sola%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/shiv-om-food-centre-sola?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,400,,"11 AM to 3 PM, 7 PM to 11 PM","Gujarati, North Indian","7, Sarjan Arked, Near Satyam Complex, Science City Road, Sola, Ahmedabad",Average,['Bhojanalya'],"Sola, Ahmedabad",11.0,,,Sola,"['Lunch', 'Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Outdoor Seating', 'Digital Payments Accepted', 'Indoor Seating']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.1,Ahmedabad,688,2.0,Jayshree Bholenath Center,https://www.google.com/maps/search/?api=1&query=Jayshree%20Bholenath%20Center%2C%20Shop%20no%20GF-4%2C%20Satva%20Elegance%2C%20Near%20Silver%20Star%20mall%2C%20Gota%20cross%20road%2C%20Chandlodia%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/jayshree-bholenath-center-chandlodia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,350,,11 AM to 11 PM,"North Indian, Gujarati","Shop no GF-4, Satva Elegance, Near Silver Star mall, Gota cross road, Chandlodia, Ahmedabad",Average,['Bhojanalya'],"Chandlodia, Ahmedabad",4.0,,,Chandlodia,"['Cash', 'Dinner', 'Takeaway Available', 'Lunch', 'Indoor Seating']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.9,Ahmedabad,689,1.0,Shree Ganesh Gujarati Thali,https://www.google.com/maps/search/?api=1&query=Shree%20Ganesh%20Gujarati%20Thali%2C%20Sahjanand%20Complex%2C%20Opposite%20Bhaikaka%20Nagar%20Bus%20Stop%2C%20Thaltej%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/shree-ganesh-gujarati-thali-thaltej?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,120,,"11 AM to 3 PM, 7 PM to 10 PM",Gujarati,"Sahjanand Complex, Opposite Bhaikaka Nagar Bus Stop, Thaltej, Ahmedabad",Average,['Bhojanalya'],"Thaltej, Ahmedabad",6.0,,,Thaltej,"['Lunch', 'Cash', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Free Parking', 'Indoor Seating', 'Pure Veg']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.9,Ahmedabad,690,1.0,Gokul Bhojanalya,https://www.google.com/maps/search/?api=1&query=Gokul%20Bhojanalya%2C%20Shop%201%2C%20New%20Anand%20Shopping%20Center%2C%20Near%20Hotel%20Kabir%20Residency%2C%20Sardar%20Nagar%2C%20Hansol%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/gokul-bhojanalya-hansol?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,200,,"11 AM to 3 PM, 7:30 PM to 10:30 PM",North Indian,"Shop 1, New Anand Shopping Center, Near Hotel Kabir Residency, Sardar Nagar, Hansol, Ahmedabad",Average,['Bhojanalya'],"Hansol, Ahmedabad",4.0,,,Hansol,"['Lunch', 'Breakfast', 'Takeaway Available', 'Cash', 'Dinner', 'Indoor Seating']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,Ahmedabad,691,1.0,Jalaram Kathyavadi Parotha House,https://www.google.com/maps/search/?api=1&query=Jalaram%20Kathyavadi%20Parotha%20House%2C%20Opposite%20Bhagvat%20Petrol%20Pump%2C%20S.G%20Highway%2C%20Gota%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/jalaram-kathyavadi-parotha-house-gota?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,300,,11 AM to 10 PM,Gujarati,"Opposite Bhagvat Petrol Pump, S.G Highway, Gota, Ahmedabad",Not rated,['Bhojanalya'],"Gota, Ahmedabad",2.0,,,Gota,"['Delivery', 'Lunch', 'Takeaway Available', 'Cash', 'Dinner', 'Indoor Seating']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,Ahmedabad,692,1.0,Shreeji Restaurant,https://www.google.com/maps/search/?api=1&query=Shreeji%20Restaurant%2C%20Shop%20No%3A%2034%2C%20Kabir%20Enclave%2C%20Bopal%20Ghuma%20Road%2C%20Opposite%20Homeopathy%20College,https://www.zomato.com/ahmedabad/shreeji-restaurant-bopal?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,250,,"12 Noon to 3 PM, 7 PM to 10 PM",Gujarati,"Shop No: 34, Kabir Enclave, Bopal Ghuma Road, Opposite Homeopathy College",Not rated,['Bhojanalya'],"Bopal, Ahmedabad",2.0,,,Bopal,"['Takeaway Available', 'Dinner', 'Cash', 'Lunch', 'Delivery', 'Indoor Seating', 'Digital Payments Accepted']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,Ahmedabad,693,1.0,Gayatri Bhavan Restaurant,https://www.google.com/maps/search/?api=1&query=Gayatri%20Bhavan%20Restaurant%2C%2024%20-26%2C%20Hub%20Town%2C%20St%20Depo%2C%20Geeta%20Mandir%20Road%2C%20Astodia%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/gayatri-bhavan-restaurant-astodia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,200,,11 AM to 11 PM,Gujarati,"24 -26, Hub Town, St Depo, Geeta Mandir Road, Astodia, Ahmedabad",Not rated,['Bhojanalya'],"Astodia, Ahmedabad",2.0,,,Astodia,"['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Indoor Seating']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,Ahmedabad,694,1.0,Bhiravnath Bojanalaya,https://www.google.com/maps/search/?api=1&query=Bhiravnath%20Bojanalaya%2C%202%2C%20Alankar%20Complex%2C%20Near%20Punjab%20National%20Bank%2C%20Maninagar%20Railway%20Crrossing%20Mani%20Nagar%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/bhiravnath-bojanalaya-mani-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,300,,"10 AM to 3:30 PM, 6 PM to 11:30 PM",North Indian,"2, Alankar Complex, Near Punjab National Bank, Maninagar Railway Crrossing Mani Nagar, Ahmedabad",Not rated,['Bhojanalya'],"Mani Nagar, Ahmedabad",2.0,,,Mani Nagar,"['Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Indoor Seating', 'Digital Payments Accepted']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,Ahmedabad,695,1.0,Shree Ram Bhojnalay,https://www.google.com/maps/search/?api=1&query=Shree%20Ram%20Bhojnalay%2C%2014/5/1%20G/2/1%20Nandi%20Appartment%20Opp%20Doon%20High%20Scgool%20%20Mani%20Nagar%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/shree-ram-bhojnalay-mani-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,250,,11 AM to 11 PM,North Indian,"14/5/1 G/2/1 Nandi Appartment Opp Doon High Scgool  Mani Nagar, Ahmedabad",Not rated,['Bhojanalya'],"Mani Nagar, Ahmedabad",2.0,,,Mani Nagar,"['Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Pure Veg', 'Indoor Seating']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,Ahmedabad,696,1.0,Bheravanath Dalbati,https://www.google.com/maps/search/?api=1&query=Bheravanath%20Dalbati%2C%20Shop%202%2C%20Akashdeep%20Shopping%2C%20Omkar%20Cross%20Road%2C%20Near%20Memco%20Overbridge%2C%20Naroda%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/bheravanath-dalbati-naroda?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,200,,"10 AM to 4 PM, 6:30 PM to 11 PM","Rajasthani, North Indian, Gujarati","Shop 2, Akashdeep Shopping, Omkar Cross Road, Near Memco Overbridge, Naroda, Ahmedabad",Not rated,['Bhojanalya'],"Naroda, Ahmedabad",1.0,,,Naroda,"['Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Indoor Seating', 'Digital Payments Accepted']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,Ahmedabad,697,1.0,Rajasthan Bhojnalaya,https://www.google.com/maps/search/?api=1&query=Rajasthan%20Bhojnalaya%2C%20New%20Year%20Memco%20Overbridge%2C%20Naroda%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/rajasthan-bhojnalaya-naroda?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,200,,"11 AM to 4 PM, 7 PM to 11 PM","Gujarati, Rajasthani","New Year Memco Overbridge, Naroda, Ahmedabad",Not rated,['Bhojanalya'],"Naroda, Ahmedabad",1.0,,,Naroda,"['Dinner', 'Takeaway Available', 'Cash', 'Lunch', 'Indoor Seating', 'Digital Payments Accepted']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,Ahmedabad,698,2.0,Jalaram Parotha House,https://www.google.com/maps/search/?api=1&query=Jalaram%20Parotha%20House%2C%20Shop%20Number%205%2C%20Viraj%20Chandra%20Complex%2C%20Near%20Haridarshan%20Cross%20Road%2C%20Naroda%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/jalaram-parotha-house-naroda?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,450,,"11 AM to 3 PM, 6:30 PM to 11 PM","North Indian, Gujarati","Shop Number 5, Viraj Chandra Complex, Near Haridarshan Cross Road, Naroda, Ahmedabad",Not rated,['Bhojanalya'],"Naroda, Ahmedabad",0.0,,,Naroda,"['Takeaway Available', 'Dinner', 'Cash', 'Lunch', 'Indoor Seating', 'Outdoor Seating']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,Ahmedabad,699,1.0,Chamunda Dal Bati,https://www.google.com/maps/search/?api=1&query=Chamunda%20Dal%20Bati%2C%2013%2C%20Nilkanth%20Avenue%2C%20S%20P%20Ring%20Road%2C%20Odhav%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/chamunda-dal-bati-odhav?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,300,,11 AM to 11 PM,Rajasthani,"13, Nilkanth Avenue, S P Ring Road, Odhav, Ahmedabad",Not rated,['Bhojanalya'],"Odhav, Ahmedabad",0.0,,,Odhav,"['Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Indoor Seating', 'Digital Payments Accepted']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,Ahmedabad,700,1.0,Rangoli Bhojnalaya,https://www.google.com/maps/search/?api=1&query=Rangoli%20Bhojnalaya%2C%2028%20B%2C%20Block%20Hub%20Town%2C%20St%20Stand%2C%20Geeta%20Mandir%2C%20Astodia%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/rangoli-bhojnalaya-astodia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,200,,8 AM to 10:30 PM,"Chinese, Gujarati, South Indian","28 B, Block Hub Town, St Stand, Geeta Mandir, Astodia, Ahmedabad",Not rated,['Bhojanalya'],"Astodia, Ahmedabad",0.0,,,Astodia,"['Lunch', 'Cash', 'Dinner', 'Takeaway Available', 'Breakfast', 'Outdoor Seating', 'Serves Jain Food', 'Indoor Seating', 'Digital Payments Accepted']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,Ahmedabad,701,1.0,Bismillah hotel,https://www.google.com/maps/search/?api=1&query=Bismillah%20hotel%2C%20near%20Naroda%20Patiya%20BRTS%20bus%20stop%2C%20Naroda%20Patiya%2C%20Naroda%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/bismillah-hotel-naroda?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,0,,"11 AM to 3 PM, 6 PM to 12 Midnight","Roast Chicken, Mughlai","near Naroda Patiya BRTS bus stop, Naroda Patiya, Naroda, Ahmedabad",Not rated,['Bhojanalya'],"Naroda, Ahmedabad",0.0,,,Naroda,"['Cash', 'Debit Card']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,Ahmedabad,702,1.0,Jalaram Bhojnalay,https://www.google.com/maps/search/?api=1&query=Jalaram%20Bhojnalay%2C%20B%20G-%206%2C%20ST%20Depo%2C%20Geeta%20Mandir%20Road%2C%20Astodia%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/jalaram-bhojnalay-astodia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,250,,10 AM to 10:30 PM,"Chinese, Gujarati, North Indian, South Indian","B G- 6, ST Depo, Geeta Mandir Road, Astodia, Ahmedabad",Not rated,['Bhojanalya'],"Astodia, Ahmedabad",0.0,,,Astodia,"['Lunch', 'Takeaway Available', 'Dinner', 'Cash', 'Outdoor Seating', 'Indoor Seating', 'Serves Jain Food']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,Ahmedabad,703,1.0,Ashapura Parotha House,https://www.google.com/maps/search/?api=1&query=Ashapura%20Parotha%20House%2C%20Near%20Charodi%20Bus%20Stand%2C%20S%20G%20Highway%2C%20Gota%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/ashapura-parotha-house-gota?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,150,,"11 AM to 3 PM, 6 PM to 11 PM","Gujarati, Rajasthani","Near Charodi Bus Stand, S G Highway, Gota, Ahmedabad",Not rated,['Bhojanalya'],"Gota, Ahmedabad",0.0,,,Gota,"['Takeaway Available', 'Cash', 'Delivery', 'Lunch', 'Dinner', 'Indoor Seating', 'Outdoor Seating']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,Ahmedabad,704,1.0,madina flight centre,https://www.google.com/maps/search/?api=1&query=madina%20flight%20centre%2C%20Near%20Naroda%20Patiya%20BRTS%20bus%20stop%2C%20Naroda%20Patiya%2C%20Naroda%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/madina-flight-centre-naroda?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,0,,11 AM to 12 Midnight,"Roast Chicken, Mughlai","Near Naroda Patiya BRTS bus stop, Naroda Patiya, Naroda, Ahmedabad",Not rated,['Bhojanalya'],"Naroda, Ahmedabad",0.0,,,Naroda,"['Lunch', 'Takeaway Available', 'Dinner', 'Cash', 'Outdoor Seating', 'Digital Payments Accepted', 'Indoor Seating']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,Ahmedabad,705,1.0,Shree Ashapura Bhojnalaya,https://www.google.com/maps/search/?api=1&query=Shree%20Ashapura%20Bhojnalaya%2C%20Opposite%20Memnagar%20Fire%20Station%2C%20Navrangpura%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/shree-ashapura-bhojnalaya-navrangpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,300,,"11:30 AM to 3 PM, 6 PM to 11 PM","North Indian, Gujarati","Opposite Memnagar Fire Station, Navrangpura, Ahmedabad",Not rated,['Bhojanalya'],"Navrangpura, Ahmedabad",0.0,,,Navrangpura,"['Delivery', 'Cash', 'Dinner', 'Takeaway Available', 'Lunch', 'Indoor Seating', 'Digital Payments Accepted']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
